Confirmed Cumulative,Deaths Cumulative,Date,Confirmed Daily,Deaths Daily,Confirmed Cumulative / Capita,Deaths Cumulative / Capita,Confirmed Daily / Capita,Deaths Daily / Capita,Median Income,Population,Land Area (km2),Population Density
602308,13593,2021.03.14,1692,9,6.02308,0.13593,0.01692,9e-05,85843,7029917,20202,347.98
603464,13602,2021.03.15,1156,9,6.03464,0.13602,0.01156,9e-05,85843,7029917,20202,347.98
604666,13611,2021.03.16,1202,9,6.04666,0.13611,0.01202,9e-05,85843,7029917,20202,347.98
606377,13627,2021.03.17,1711,16,6.06377,0.13627,0.01711,0.00016,85843,7029917,20202,347.98
608318,13638,2021.03.18,1941,11,6.08318,0.13638,0.01941,0.00011,85843,7029917,20202,347.98
610481,13659,2021.03.19,2163,21,6.10481,0.13659,0.02163,0.00021,85843,7029917,20202,347.98
612857,13676,2021.03.20,2376,17,6.12857,0.13676,0.02376,0.00017,85843,7029917,20202,347.98
614668,13693,2021.03.21,1811,17,6.14668,0.13693,0.01811,0.00017,85843,7029917,20202,347.98
615874,13705,2021.03.22,1206,12,6.15874,0.13705,0.01206,0.00012,85843,7029917,20202,347.98
617695,13714,2021.03.23,1821,9,6.17695,0.13714,0.01821,9e-05,85843,7029917,20202,347.98
619816,13733,2021.03.24,2121,19,6.19816,0.13733,0.02121,0.00019,85843,7029917,20202,347.98
622226,13746,2021.03.25,2410,13,6.22226,0.13746,0.0241,0.00013,85843,7029917,20202,347.98
624986,13767,2021.03.26,2760,21,6.24986,0.13767,0.0276,0.00021,85843,7029917,20202,347.98
627556,13783,2021.03.27,2570,16,6.27556,0.13783,0.0257,0.00016,85843,7029917,20202,347.98
629531,13791,2021.03.28,1975,8,6.29531,0.13791,0.01975,8e-05,85843,7029917,20202,347.98
631031,13798,2021.03.29,1500,7,6.31031,0.13798,0.015,7e-05,85843,7029917,20202,347.98
633081,13803,2021.03.30,2050,5,6.33081,0.13803,0.0205,5e-05,85843,7029917,20202,347.98
635580,13813,2021.03.31,2499,10,6.3558,0.13813,0.02499,0.0001,85843,7029917,20202,347.98
638339,13828,2021.04.01,2759,15,6.38339,0.13828,0.02759,0.00015,85843,7029917,20202,347.98
640779,13842,2021.04.02,2440,14,6.40779,0.13842,0.0244,0.00014,85843,7029917,20202,347.98
643232,13855,2021.04.03,2453,13,6.43232,0.13855,0.02453,0.00013,85843,7029917,20202,347.98
643232,13855,2021.04.04,0,0,6.43232,0.13855,0.0,0.0,85843,7029917,20202,347.98
646220,13876,2021.04.05,2988,21,6.4622,0.13876,0.02988,0.00021,85843,7029917,20202,347.98
648023,13881,2021.04.06,1803,5,6.48023,0.13881,0.01803,5e-05,85843,7029917,20202,347.98
650573,13896,2021.04.07,2550,15,6.50573,0.13896,0.0255,0.00015,85843,7029917,20202,347.98
652966,13905,2021.04.08,2393,9,6.52966,0.13905,0.02393,9e-05,85843,7029917,20202,347.98
655278,13913,2021.04.09,2312,8,6.55278,0.13913,0.02312,8e-05,85843,7029917,20202,347.98
657578,13942,2021.04.10,2300,29,6.57578,0.13942,0.023,0.00029,85843,7029917,20202,347.98
659569,13950,2021.04.11,1991,8,6.59569,0.1395,0.01991,8e-05,85843,7029917,20202,347.98
661101,13967,2021.04.12,1532,17,6.61101,0.13967,0.01532,0.00017,85843,7029917,20202,347.98
662699,13973,2021.04.13,1598,6,6.62699,0.13973,0.01598,6e-05,85843,7029917,20202,347.98
664943,13985,2021.04.14,2244,12,6.64943,0.13985,0.02244,0.00012,85843,7029917,20202,347.98
667066,13994,2021.04.15,2123,9,6.67066,0.13994,0.02123,9e-05,85843,7029917,20202,347.98
669282,14005,2021.04.16,2216,11,6.69282,0.14005,0.02216,0.00011,85843,7029917,20202,347.98
671250,14010,2021.04.17,1968,5,6.7125,0.1401,0.01968,5e-05,85843,7029917,20202,347.98
672657,14018,2021.04.18,1407,8,6.72657,0.14018,0.01407,8e-05,85843,7029917,20202,347.98
673974,14037,2021.04.19,1317,19,6.73974,0.14037,0.01317,0.00019,85843,7029917,20202,347.98
675162,14039,2021.04.20,1188,2,6.75162,0.14039,0.01188,2e-05,85843,7029917,20202,347.98
676758,14052,2021.04.21,1596,13,6.76758,0.14052,0.01596,0.00013,85843,7029917,20202,347.98
678386,14070,2021.04.22,1628,18,6.78386,0.1407,0.01628,0.00018,85843,7029917,20202,347.98
680007,14081,2021.04.23,1621,11,6.80007,0.14081,0.01621,0.00011,85843,7029917,20202,347.98
681570,14090,2021.04.24,1563,9,6.8157,0.1409,0.01563,9e-05,85843,7029917,20202,347.98
682784,14096,2021.04.25,1214,6,6.82784,0.14096,0.01214,6e-05,85843,7029917,20202,347.98
683665,14107,2021.04.26,881,11,6.83665,0.14107,0.00881,0.00011,85843,7029917,20202,347.98
684630,14113,2021.04.27,965,6,6.8463,0.14113,0.00965,6e-05,85843,7029917,20202,347.98
686243,14122,2021.04.28,1613,9,6.86243,0.14122,0.01613,9e-05,85843,7029917,20202,347.98
687638,14138,2021.04.29,1395,16,6.87638,0.14138,0.01395,0.00016,85843,7029917,20202,347.98
688973,14152,2021.04.30,1335,14,6.88973,0.14152,0.01335,0.00014,85843,7029917,20202,347.98
690279,14161,2021.05.01,1306,9,6.90279,0.14161,0.01306,9e-05,85843,7029917,20202,347.98
691172,14165,2021.05.02,893,4,6.91172,0.14165,0.00893,4e-05,85843,7029917,20202,347.98
691735,14179,2021.05.03,563,14,6.91735,0.14179,0.00563,0.00014,85843,7029917,20202,347.98
692589,14185,2021.05.04,854,6,6.92589,0.14185,0.00854,6e-05,85843,7029917,20202,347.98
693608,14197,2021.05.05,1019,12,6.93608,0.14197,0.01019,0.00012,85843,7029917,20202,347.98
694769,14204,2021.05.06,1161,7,6.94769,0.14204,0.01161,7e-05,85843,7029917,20202,347.98
695745,14210,2021.05.07,976,6,6.95745,0.1421,0.00976,6e-05,85843,7029917,20202,347.98
696540,14219,2021.05.08,795,9,6.9654,0.14219,0.00795,9e-05,85843,7029917,20202,347.98
697872,14235,2021.05.10,1332,16,6.97872,0.14235,0.01332,0.00016,85843,7029917,20202,347.98
698427,14242,2021.05.11,555,7,6.98427,0.14242,0.00555,7e-05,85843,7029917,20202,347.98
699187,14250,2021.05.12,760,8,6.99187,0.1425,0.0076,8e-05,85843,7029917,20202,347.98
699908,14262,2021.05.13,721,12,6.99908,0.14262,0.00721,0.00012,85843,7029917,20202,347.98
700337,14274,2021.05.14,429,12,7.00337,0.14274,0.00429,0.00012,85843,7029917,20202,347.98
701490,14280,2021.05.15,1153,6,7.0149,0.1428,0.01153,6e-05,85843,7029917,20202,347.98
702039,14285,2021.05.16,549,5,7.02039,0.14285,0.00549,5e-05,85843,7029917,20202,347.98
702338,14306,2021.05.17,299,21,7.02338,0.14306,0.00299,0.00021,85843,7029917,20202,347.98
702776,14314,2021.05.18,438,8,7.02776,0.14314,0.00438,8e-05,85843,7029917,20202,347.98
703292,14322,2021.05.19,516,8,7.03292,0.14322,0.00516,8e-05,85843,7029917,20202,347.98
703897,14327,2021.05.20,605,5,7.03897,0.14327,0.00605,5e-05,85843,7029917,20202,347.98
704345,14339,2021.05.21,448,12,7.04345,0.14339,0.00448,0.00012,85843,7029917,20202,347.98
704796,14344,2021.05.22,451,5,7.04796,0.14344,0.00451,5e-05,85843,7029917,20202,347.98
705142,14349,2021.05.23,346,5,7.05142,0.14349,0.00346,5e-05,85843,7029917,20202,347.98
705370,14351,2021.05.24,228,2,7.0537,0.14351,0.00228,2e-05,85843,7029917,20202,347.98
705598,14360,2021.05.25,228,9,7.05598,0.1436,0.00228,9e-05,85843,7029917,20202,347.98
706027,14364,2021.05.26,429,4,7.06027,0.14364,0.00429,4e-05,85843,7029917,20202,347.98
706272,14383,2021.05.27,245,19,7.06272,0.14383,0.00245,0.00019,85843,7029917,20202,347.98
706559,14388,2021.05.28,287,5,7.06559,0.14388,0.00287,5e-05,85843,7029917,20202,347.98
706783,14393,2021.05.29,224,5,7.06783,0.14393,0.00224,5e-05,85843,7029917,20202,347.98
706945,14397,2021.05.30,162,4,7.06945,0.14397,0.00162,4e-05,85843,7029917,20202,347.98
706945,14397,2021.05.31,0,0,7.06945,0.14397,0.0,0.0,85843,7029917,20202,347.98
707131,14407,2021.06.01,186,10,7.07131,0.14407,0.00186,0.0001,85843,7029917,20202,347.98
707265,14410,2021.06.02,134,3,7.07265,0.1441,0.00134,3e-05,85843,7029917,20202,347.98
707523,14416,2021.06.03,258,6,7.07523,0.14416,0.00258,6e-05,85843,7029917,20202,347.98
707723,14424,2021.06.04,200,8,7.07723,0.14424,0.002,8e-05,85843,7029917,20202,347.98
707940,14428,2021.06.05,217,4,7.0794,0.14428,0.00217,4e-05,85843,7029917,20202,347.98
708083,14432,2021.06.06,143,4,7.08083,0.14432,0.00143,4e-05,85843,7029917,20202,347.98
708195,14436,2021.06.07,112,4,7.08195,0.14436,0.00112,4e-05,85843,7029917,20202,347.98
708316,14438,2021.06.08,121,2,7.08316,0.14438,0.00121,2e-05,85843,7029917,20202,347.98
708459,14443,2021.06.09,143,5,7.08459,0.14443,0.00143,5e-05,85843,7029917,20202,347.98
708579,14449,2021.06.10,120,6,7.08579,0.14449,0.0012,6e-05,85843,7029917,20202,347.98
708710,14455,2021.06.11,131,6,7.0871,0.14455,0.00131,6e-05,85843,7029917,20202,347.98
708836,14457,2021.06.12,126,2,7.08836,0.14457,0.00126,2e-05,85843,7029917,20202,347.98
708875,14458,2021.06.13,39,1,7.08875,0.14458,0.00039,1e-05,85843,7029917,20202,347.98
708933,14464,2021.06.14,58,6,7.08933,0.14464,0.00058,6e-05,85843,7029917,20202,347.98
709012,14466,2021.06.15,79,2,7.09012,0.14466,0.00079,2e-05,85843,7029917,20202,347.98
709080,14468,2021.06.16,68,2,7.0908,0.14468,0.00068,2e-05,85843,7029917,20202,347.98
709187,14476,2021.06.17,107,8,7.09187,0.14476,0.00107,8e-05,85843,7029917,20202,347.98
709263,14479,2021.06.18,76,3,7.09263,0.14479,0.00076,3e-05,85843,7029917,20202,347.98
709354,14482,2021.06.19,91,3,7.09354,0.14482,0.00091,3e-05,85843,7029917,20202,347.98
709395,14486,2021.06.20,41,4,7.09395,0.14486,0.00041,4e-05,85843,7029917,20202,347.98
709443,14490,2021.06.21,48,4,7.09443,0.1449,0.00048,4e-05,85843,7029917,20202,347.98
709476,14491,2021.06.22,33,1,7.09476,0.14491,0.00033,1e-05,85843,7029917,20202,347.98
709544,14496,2021.06.23,68,5,7.09544,0.14496,0.00068,5e-05,85843,7029917,20202,347.98
709622,14499,2021.06.24,78,3,7.09622,0.14499,0.00078,3e-05,85843,7029917,20202,347.98
709682,14499,2021.06.25,60,0,7.09682,0.14499,0.0006,0.0,85843,7029917,20202,347.98
709738,14500,2021.06.26,56,1,7.09738,0.145,0.00056,1e-05,85843,7029917,20202,347.98
709769,14500,2021.06.27,31,0,7.09769,0.145,0.00031,0.0,85843,7029917,20202,347.98
709810,14502,2021.06.28,41,2,7.0981,0.14502,0.00041,2e-05,85843,7029917,20202,347.98
709873,14504,2021.06.29,63,2,7.09873,0.14504,0.00063,2e-05,85843,7029917,20202,347.98
709966,14505,2021.06.30,93,1,7.09966,0.14505,0.00093,1e-05,85843,7029917,20202,347.98
710049,14508,2021.07.01,83,3,7.10049,0.14508,0.00083,3e-05,85843,7029917,20202,347.98
710138,14509,2021.07.02,89,1,7.10138,0.14509,0.00089,1e-05,85843,7029917,20202,347.98
710138,14509,2021.07.03,0,0,7.10138,0.14509,0.0,0.0,85843,7029917,20202,347.98
710138,14509,2021.07.04,0,0,7.10138,0.14509,0.0,0.0,85843,7029917,20202,347.98
710138,14509,2021.07.05,0,0,7.10138,0.14509,0.0,0.0,85843,7029917,20202,347.98
710428,14517,2021.07.06,290,8,7.10428,0.14517,0.0029,8e-05,85843,7029917,20202,347.98
710519,14519,2021.07.07,91,2,7.10519,0.14519,0.00091,2e-05,85843,7029917,20202,347.98
710629,14523,2021.07.08,110,4,7.10629,0.14523,0.0011,4e-05,85843,7029917,20202,347.98
710830,14524,2021.07.09,201,1,7.1083,0.14524,0.00201,1e-05,85843,7029917,20202,347.98
710830,14524,2021.07.10,0,0,7.1083,0.14524,0.0,0.0,85843,7029917,20202,347.98
710830,14524,2021.07.11,0,0,7.1083,0.14524,0.0,0.0,85843,7029917,20202,347.98
711446,14525,2021.07.13,616,1,7.11446,0.14525,0.00616,1e-05,85843,7029917,20202,347.98
711676,14526,2021.07.14,230,1,7.11676,0.14526,0.0023,1e-05,85843,7029917,20202,347.98
711943,14551,2021.07.15,267,25,7.11943,0.14551,0.00267,0.00025,85843,7029917,20202,347.98
712272,14552,2021.07.16,329,1,7.12272,0.14552,0.00329,1e-05,85843,7029917,20202,347.98
712272,14552,2021.07.17,0,0,7.12272,0.14552,0.0,0.0,85843,7029917,20202,347.98
712272,14552,2021.07.18,0,0,7.12272,0.14552,0.0,0.0,85843,7029917,20202,347.98
713037,14556,2021.07.19,765,4,7.13037,0.14556,0.00765,4e-05,85843,7029917,20202,347.98
713489,14566,2021.07.20,452,10,7.13489,0.14566,0.00452,0.0001,85843,7029917,20202,347.98
714014,14567,2021.07.21,525,1,7.14014,0.14567,0.00525,1e-05,85843,7029917,20202,347.98
715180,14579,2021.07.23,1166,12,7.1518,0.14579,0.01166,0.00012,85843,7029917,20202,347.98
715180,14579,2021.07.24,0,0,7.1518,0.14579,0.0,0.0,85843,7029917,20202,347.98
715180,14579,2021.07.25,0,0,7.1518,0.14579,0.0,0.0,85843,7029917,20202,347.98
716452,14583,2021.07.26,1272,4,7.16452,0.14583,0.01272,4e-05,85843,7029917,20202,347.98
717284,14597,2021.07.27,832,14,7.17284,0.14597,0.00832,0.00014,85843,7029917,20202,347.98
717944,14601,2021.07.28,660,4,7.17944,0.14601,0.0066,4e-05,85843,7029917,20202,347.98
718849,14607,2021.07.29,905,6,7.18849,0.14607,0.00905,6e-05,85843,7029917,20202,347.98
719780,14610,2021.07.30,931,3,7.1978,0.1461,0.00931,3e-05,85843,7029917,20202,347.98
719780,14610,2021.07.31,0,0,7.1978,0.1461,0.0,0.0,85843,7029917,20202,347.98
719780,14610,2021.08.01,0,0,7.1978,0.1461,0.0,0.0,85843,7029917,20202,347.98
721885,14613,2021.08.02,2105,3,7.21885,0.14613,0.02105,3e-05,85843,7029917,20202,347.98
722986,14616,2021.08.03,1101,3,7.22986,0.14616,0.01101,3e-05,85843,7029917,20202,347.98
724018,14618,2021.08.04,1032,2,7.24018,0.14618,0.01032,2e-05,85843,7029917,20202,347.98
725189,14620,2021.08.05,1171,2,7.25189,0.1462,0.01171,2e-05,85843,7029917,20202,347.98
726395,14622,2021.08.06,1206,2,7.26395,0.14622,0.01206,2e-05,85843,7029917,20202,347.98
726395,14622,2021.08.07,0,0,7.26395,0.14622,0.0,0.0,85843,7029917,20202,347.98
726395,14622,2021.08.08,0,0,7.26395,0.14622,0.0,0.0,85843,7029917,20202,347.98
729047,14625,2021.08.09,2652,3,7.29047,0.14625,0.02652,3e-05,85843,7029917,20202,347.98
730381,14637,2021.08.10,1334,12,7.30381,0.14637,0.01334,0.00012,85843,7029917,20202,347.98
731821,14646,2021.08.11,1440,9,7.31821,0.14646,0.0144,9e-05,85843,7029917,20202,347.98
733188,14658,2021.08.12,1367,12,7.33188,0.14658,0.01367,0.00012,85843,7029917,20202,347.98
734486,14668,2021.08.13,1298,10,7.34486,0.14668,0.01298,0.0001,85843,7029917,20202,347.98
734486,14668,2021.08.14,0,0,7.34486,0.14668,0.0,0.0,85843,7029917,20202,347.98
734486,14668,2021.08.15,0,0,7.34486,0.14668,0.0,0.0,85843,7029917,20202,347.98
737579,14674,2021.08.16,3093,6,7.37579,0.14674,0.03093,6e-05,85843,7029917,20202,347.98
739047,14680,2021.08.17,1468,6,7.39047,0.1468,0.01468,6e-05,85843,7029917,20202,347.98
740626,14692,2021.08.18,1579,12,7.40626,0.14692,0.01579,0.00012,85843,7029917,20202,347.98
742202,14697,2021.08.19,1576,5,7.42202,0.14697,0.01576,5e-05,85843,7029917,20202,347.98
743735,14703,2021.08.20,1533,6,7.43735,0.14703,0.01533,6e-05,85843,7029917,20202,347.98
743735,14703,2021.08.21,0,0,7.43735,0.14703,0.0,0.0,85843,7029917,20202,347.98
743735,14703,2021.08.22,0,0,7.43735,0.14703,0.0,0.0,85843,7029917,20202,347.98
747153,14707,2021.08.23,3418,4,7.47153,0.14707,0.03418,4e-05,85843,7029917,20202,347.98
748753,14720,2021.08.24,1600,13,7.48753,0.1472,0.016,0.00013,85843,7029917,20202,347.98
750248,14726,2021.08.25,1495,6,7.50248,0.14726,0.01495,6e-05,85843,7029917,20202,347.98
752139,14742,2021.08.26,1891,16,7.52139,0.14742,0.01891,0.00016,85843,7029917,20202,347.98
753795,14750,2021.08.27,1656,8,7.53795,0.1475,0.01656,8e-05,85843,7029917,20202,347.98
753795,14750,2021.08.28,0,0,7.53795,0.1475,0.0,0.0,85843,7029917,20202,347.98
753795,14750,2021.08.29,0,0,7.53795,0.1475,0.0,0.0,85843,7029917,20202,347.98
758094,14762,2021.08.30,4299,12,7.58094,0.14762,0.04299,0.00012,85843,7029917,20202,347.98
759869,14779,2021.08.31,1775,17,7.59869,0.14779,0.01775,0.00017,85843,7029917,20202,347.98
761906,14787,2021.09.01,2037,8,7.61906,0.14787,0.02037,8e-05,85843,7029917,20202,347.98
763673,14802,2021.09.02,1767,15,7.63673,0.14802,0.01767,0.00015,85843,7029917,20202,347.98
765584,14809,2021.09.03,1911,7,7.65584,0.14809,0.01911,7e-05,85843,7029917,20202,347.98
765584,14809,2021.09.04,0,0,7.65584,0.14809,0.0,0.0,85843,7029917,20202,347.98
765584,14809,2021.09.05,0,0,7.65584,0.14809,0.0,0.0,85843,7029917,20202,347.98
765584,14809,2021.09.06,0,0,7.65584,0.14809,0.0,0.0,85843,7029917,20202,347.98
771267,14820,2021.09.07,5683,11,7.71267,0.1482,0.05683,0.00011,85843,7029917,20202,347.98
772742,14859,2021.09.08,1475,39,7.72742,0.14859,0.01475,0.00039,85843,7029917,20202,347.98
775149,14870,2021.09.09,2407,11,7.75149,0.1487,0.02407,0.00011,85843,7029917,20202,347.98
777022,14883,2021.09.10,1873,13,7.77022,0.14883,0.01873,0.00013,85843,7029917,20202,347.98
777022,14883,2021.09.11,0,0,7.77022,0.14883,0.0,0.0,85843,7029917,20202,347.98
777022,14883,2021.09.12,0,0,7.77022,0.14883,0.0,0.0,85843,7029917,20202,347.98
782107,14895,2021.09.13,5085,12,7.82107,0.14895,0.05085,0.00012,85843,7029917,20202,347.98
783750,14919,2021.09.14,1643,24,7.8375,0.14919,0.01643,0.00024,85843,7029917,20202,347.98
786627,14934,2021.09.15,2877,15,7.86627,0.14934,0.02877,0.00015,85843,7029917,20202,347.98
788775,14959,2021.09.16,2148,25,7.88775,0.14959,0.02148,0.00025,85843,7029917,20202,347.98
790953,14976,2021.09.17,2178,17,7.90953,0.14976,0.02178,0.00017,85843,7029917,20202,347.98
790953,14976,2021.09.18,0,0,7.90953,0.14976,0.0,0.0,85843,7029917,20202,347.98
790953,14976,2021.09.19,0,0,7.90953,0.14976,0.0,0.0,85843,7029917,20202,347.98
795543,14982,2021.09.20,4590,6,7.95543,0.14982,0.0459,6e-05,85843,7029917,20202,347.98
796925,14999,2021.09.21,1382,17,7.96925,0.14999,0.01382,0.00017,85843,7029917,20202,347.98
798905,15025,2021.09.22,1980,26,7.98905,0.15025,0.0198,0.00026,85843,7029917,20202,347.98
800909,15050,2021.09.23,2004,25,8.00909,0.1505,0.02004,0.00025,85843,7029917,20202,347.98
802829,15063,2021.09.24,1920,13,8.02829,0.15063,0.0192,0.00013,85843,7029917,20202,347.98
802829,15076,2021.09.25,0,13,8.02829,0.15076,0.0,0.00013,85843,7029917,20202,347.98
802829,15076,2021.09.26,0,0,8.02829,0.15076,0.0,0.0,85843,7029917,20202,347.98
807182,15076,2021.09.27,4353,0,8.07182,0.15076,0.04353,0.0,85843,7029917,20202,347.98
808673,15097,2021.09.28,1491,21,8.08673,0.15097,0.01491,0.00021,85843,7029917,20202,347.98
810319,15117,2021.09.29,1646,20,8.10319,0.15117,0.01646,0.0002,85843,7029917,20202,347.98
811951,15141,2021.09.30,1632,24,8.11951,0.15141,0.01632,0.00024,85843,7029917,20202,347.98
813599,15172,2021.10.01,1648,31,8.13599,0.15172,0.01648,0.00031,85843,7029917,20202,347.98
813599,15172,2021.10.02,0,0,8.13599,0.15172,0.0,0.0,85843,7029917,20202,347.98
813599,15172,2021.10.03,0,0,8.13599,0.15172,0.0,0.0,85843,7029917,20202,347.98
816950,15183,2021.10.04,3351,11,8.1695,0.15183,0.03351,0.00011,85843,7029917,20202,347.98
818290,15209,2021.10.05,1340,26,8.1829,0.15209,0.0134,0.00026,85843,7029917,20202,347.98
819939,15233,2021.10.06,1649,24,8.19939,0.15233,0.01649,0.00024,85843,7029917,20202,347.98
821661,15249,2021.10.07,1722,16,8.21661,0.15249,0.01722,0.00016,85843,7029917,20202,347.98
823485,15265,2021.10.08,1824,16,8.23485,0.15265,0.01824,0.00016,85843,7029917,20202,347.98
823485,15265,2021.10.09,0,0,8.23485,0.15265,0.0,0.0,85843,7029917,20202,347.98
823485,15265,2021.10.10,0,0,8.23485,0.15265,0.0,0.0,85843,7029917,20202,347.98
823485,15265,2021.10.11,0,0,8.23485,0.15265,0.0,0.0,85843,7029917,20202,347.98
827930,15307,2021.10.12,4445,42,8.2793,0.15307,0.04445,0.00042,85843,7029917,20202,347.98
829873,15319,2021.10.13,1943,12,8.29873,0.15319,0.01943,0.00012,85843,7029917,20202,347.98
831662,15331,2021.10.14,1789,12,8.31662,0.15331,0.01789,0.00012,85843,7029917,20202,347.98
833311,15346,2021.10.15,1649,15,8.33311,0.15346,0.01649,0.00015,85843,7029917,20202,347.98
833311,15346,2021.10.16,0,0,8.33311,0.15346,0.0,0.0,85843,7029917,20202,347.98
833311,15346,2021.10.17,0,0,8.33311,0.15346,0.0,0.0,85843,7029917,20202,347.98
836302,15357,2021.10.18,2991,11,8.36302,0.15357,0.02991,0.00011,85843,7029917,20202,347.98
838347,15379,2021.10.19,2045,22,8.38347,0.15379,0.02045,0.00022,85843,7029917,20202,347.98
839817,15387,2021.10.20,1470,8,8.39817,0.15387,0.0147,8e-05,85843,7029917,20202,347.98
841198,15403,2021.10.21,1381,16,8.41198,0.15403,0.01381,0.00016,85843,7029917,20202,347.98
842652,15421,2021.10.22,1454,18,8.42652,0.15421,0.01454,0.00018,85843,7029917,20202,347.98
842652,15421,2021.10.23,0,0,8.42652,0.15421,0.0,0.0,85843,7029917,20202,347.98
842652,15421,2021.10.24,0,0,8.42652,0.15421,0.0,0.0,85843,7029917,20202,347.98
846044,15440,2021.10.25,3392,19,8.46044,0.1544,0.03392,0.00019,85843,7029917,20202,347.98
847512,15459,2021.10.26,1468,19,8.47512,0.15459,0.01468,0.00019,85843,7029917,20202,347.98
848947,15474,2021.10.27,1435,15,8.48947,0.15474,0.01435,0.00015,85843,7029917,20202,347.98
849099,15488,2021.10.28,152,14,8.49099,0.15488,0.00152,0.00014,85843,7029917,20202,347.98
851922,15496,2021.10.29,2823,8,8.51922,0.15496,0.02823,8e-05,85843,7029917,20202,347.98
851922,15496,2021.10.30,0,0,8.51922,0.15496,0.0,0.0,85843,7029917,20202,347.98
851922,15496,2021.10.31,0,0,8.51922,0.15496,0.0,0.0,85843,7029917,20202,347.98
855230,15502,2021.11.01,3308,6,8.5523,0.15502,0.03308,6e-05,85843,7029917,20202,347.98
856494,15530,2021.11.02,1264,28,8.56494,0.1553,0.01264,0.00028,85843,7029917,20202,347.98
857959,15545,2021.11.03,1465,15,8.57959,0.15545,0.01465,0.00015,85843,7029917,20202,347.98
859713,15564,2021.11.04,1754,19,8.59713,0.15564,0.01754,0.00019,85843,7029917,20202,347.98
861480,15580,2021.11.05,1767,16,8.6148,0.1558,0.01767,0.00016,85843,7029917,20202,347.98
861480,15580,2021.11.06,0,0,8.6148,0.1558,0.0,0.0,85843,7029917,20202,347.98
861480,15580,2021.11.07,0,0,8.6148,0.1558,0.0,0.0,85843,7029917,20202,347.98
865806,15586,2021.11.08,4326,6,8.65806,0.15586,0.04326,6e-05,85843,7029917,20202,347.98
867345,15614,2021.11.09,1539,28,8.67345,0.15614,0.01539,0.00028,85843,7029917,20202,347.98
869293,15631,2021.11.10,1948,17,8.69293,0.15631,0.01948,0.00017,85843,7029917,20202,347.98
869293,15631,2021.11.11,0,0,8.69293,0.15631,0.0,0.0,85843,7029917,20202,347.98
873281,15651,2021.11.12,3988,20,8.73281,0.15651,0.03988,0.0002,85843,7029917,20202,347.98
873281,15651,2021.11.13,0,0,8.73281,0.15651,0.0,0.0,85843,7029917,20202,347.98
873281,15651,2021.11.14,0,0,8.73281,0.15651,0.0,0.0,85843,7029917,20202,347.98
879127,15675,2021.11.15,5846,24,8.79127,0.15675,0.05846,0.00024,85843,7029917,20202,347.98
881310,15699,2021.11.16,2183,24,8.8131,0.15699,0.02183,0.00024,85843,7029917,20202,347.98
884299,15721,2021.11.17,2989,22,8.84299,0.15721,0.02989,0.00022,85843,7029917,20202,347.98
887889,15728,2021.11.18,3590,7,8.87889,0.15728,0.0359,7e-05,85843,7029917,20202,347.98
890733,15749,2021.11.19,2844,21,8.90733,0.15749,0.02844,0.00021,85843,7029917,20202,347.98
890733,15749,2021.11.20,0,0,8.90733,0.15749,0.0,0.0,85843,7029917,20202,347.98
890733,15749,2021.11.21,0,0,8.90733,0.15749,0.0,0.0,85843,7029917,20202,347.98
897874,15765,2021.11.22,7141,16,8.97874,0.15765,0.07141,0.00016,85843,7029917,20202,347.98
900985,15790,2021.11.23,3111,25,9.00985,0.1579,0.03111,0.00025,85843,7029917,20202,347.98
904407,15808,2021.11.24,3422,18,9.04407,0.15808,0.03422,0.00018,85843,7029917,20202,347.98
904407,15808,2021.11.25,0,0,9.04407,0.15808,0.0,0.0,85843,7029917,20202,347.98
909705,15830,2021.11.26,5298,22,9.09705,0.1583,0.05298,0.00022,85843,7029917,20202,347.98
909705,15830,2021.11.27,0,0,9.09705,0.1583,0.0,0.0,85843,7029917,20202,347.98
909705,15830,2021.11.28,0,0,9.09705,0.1583,0.0,0.0,85843,7029917,20202,347.98
915495,15853,2021.11.29,5790,23,9.15495,0.15853,0.0579,0.00023,85843,7029917,20202,347.98
919097,15881,2021.11.30,3602,28,9.19097,0.15881,0.03602,0.00028,85843,7029917,20202,347.98
924400,15904,2021.12.01,5303,23,9.244,0.15904,0.05303,0.00023,85843,7029917,20202,347.98
930079,15929,2021.12.02,5679,25,9.30079,0.15929,0.05679,0.00025,85843,7029917,20202,347.98
935844,15959,2021.12.03,5765,30,9.35844,0.15959,0.05765,0.0003,85843,7029917,20202,347.98
935844,15959,2021.12.04,0,0,9.35844,0.15959,0.0,0.0,85843,7029917,20202,347.98
935844,15959,2021.12.05,0,0,9.35844,0.15959,0.0,0.0,85843,7029917,20202,347.98
947463,15980,2021.12.06,11619,21,9.47463,0.1598,0.11619,0.00021,85843,7029917,20202,347.98
951969,16029,2021.12.07,4506,49,9.51969,0.16029,0.04506,0.00049,85843,7029917,20202,347.98
957889,16037,2021.12.08,5920,8,9.57889,0.16037,0.0592,8e-05,85843,7029917,20202,347.98
963923,16070,2021.12.09,6034,33,9.63923,0.1607,0.06034,0.00033,85843,7029917,20202,347.98
969589,16097,2021.12.10,5666,27,9.69589,0.16097,0.05666,0.00027,85843,7029917,20202,347.98
1519783,17724,2022.01.20,550194,1627,15.19783,0.17724,5.50194,0.01627,85843,7029917,20202,347.98
1535901,17819,2022.01.21,16118,95,15.35901,0.17819,0.16118,0.00095,85843,7029917,20202,347.98
